sku,type,sapo_available,sapo_remain
FM-BRDT01-BE-M-FM-QLTG01-BE-L,combo,0,0
FM-BRDT01-BE-L-FM-QLTG01-BE-L,combo,0,0
FM-BRDT01-BE-XL-FM-QLTG01-BE-L,combo,0,0
FM-BRDT01-BE-S-FM-QLTG01-BE-L,combo,0,0
FM-BRDT01-BE-M-FM-QLTG01-BE-XL,combo,0,0
FM-BRDT01-BE-S-FM-QLTG01-BE-S,combo,0,0
FM-BRDT01-BE-M-FM-QLTG01-BE-S,combo,0,0
FM-BRDT01-BE-S-FM-QLTG01-BE-XL,combo,0,0
FM-BRDT01-BE-XL-FM-QLTG01-BE-M,combo,0,0
FM-BRDT01-BE-L-FM-QLTG01-BE-XL,combo,0,0
FM-BRDT01-BE-XL-FM-QLTG01-BE-XL,combo,0,0
FM-BRDT01-BE-L-FM-QLTG01-BE-S,combo,0,0
FM-BRDT01-BE-L-FM-QLTG01-BE-M,combo,0,0
FM-BRDT01-BE-XL-FM-QLTG01-BE-S,combo,0,0
FM-BRLT01-XR-L-FM-QDJG01-DE-M,combo,0,0
FM-BRLT01-XR-L-FM-QDJG01-DE-L,combo,0,0
FM-BRLT01-XR-M-FM-QDJG01-DE-M,combo,0,0
FM-BRLT01-XR-S-FM-QDJG01-DE-L,combo,0,0
FM-BRLT01-XR-S-FM-QDJG01-DE-M,combo,0,0
FM-BRLT01-XR-M-FM-QDJG01-DE-S,combo,0,0
FM-BRLT01-XR-XL-FM-QDJG01-DE-M,combo,0,0
FM-BRLT01-XR-M-FM-QDJG01-DE-XL,combo,0,0
FM-BRLT01-XR-M-FM-QDJG01-DE-L,combo,0,0
FM-BRLT01-XR-S-FM-QDJG01-DE-S,combo,0,0
FM-BRLT01-XR-XL-FM-QDJG01-DE-L,combo,0,0
FM-BRLT01-XR-L-FM-QDJG01-DE-XL,combo,0,0
FM-BRLT01-XR-XL-FM-QDJG01-DE-XL,combo,0,0
FM-HDCT01-BE-1-FM-JGOB01-BE-1,combo,0,0
FM-HDCT01-BE-1-FM-JGOB01-BE-2,combo,0,0
FM-HDCT01-BE-1-FM-JGOB01-BE-3,combo,0,0
FM-HDCT01-BE-1-FM-JGOB01-BE-4,combo,0,0
FM-HDCT01-BE-2-FM-JGOB01-BE-1,combo,0,0
FM-HDCT01-BE-2-FM-JGOB01-BE-2,combo,0,0
FM-HDCT01-BE-2-FM-JGOB01-BE-3,combo,0,0
FM-HDCT01-BE-2-FM-JGOB01-BE-4,combo,0,0
FM-ACCV01-BB-2XL-FM-QDCV01-BB-L,combo,0,0
FM-ACCV01-BB-M-FM-QDCV01-BB-L,combo,0,0
FM-ACCV01-BB-M-FM-QDCV01-BB-XL,combo,0,0
FM-ACCV01-BB-XL-FM-QDCV01-BB-S,combo,0,0
FM-ACCV01-BB-2XL-FM-QDCV01-BB-XL,combo,0,0
FM-ACCV01-BB-S-FM-QDCV01-BB-L,combo,0,0
FM-ACCV01-BB-XL-FM-QDCV01-BB-L,combo,0,0
FM-ACCV01-BB-2XL-FM-QDCV01-BB-S,combo,0,0
FM-ACCV01-BB-S-FM-QDCV01-BB-XL,combo,0,0
FM-ACCV01-BB-M-FM-QDCV01-BB-S,combo,0,0
FM-ACCV01-BB-L-FM-QDCV01-BB-S,combo,0,0
FM-ACCV01-BB-2XL-FM-QDCV01-BB-M,combo,0,0
FM-ACCV01-BB-S-FM-QDCV01-BB-2XL,combo,0,0
FM-ACCV01-BB-L-FM-QDCV01-BB-XL,combo,0,0
FM-ACCV01-BB-XL-FM-QDCV01-BB-M,combo,0,0
FM-ACCV01-BB-L-FM-QDCV01-BB-L,combo,0,0
FM-ACCV01-BB-M-FM-QDCV01-BB-M,combo,0,0
FM-ACCV01-BB-L-FM-QDCV01-BB-M,combo,0,0
FM-ACCV01-BB-L-FM-QDCV01-BB-2XL,combo,0,0
FM-ACCV01-BB-M-FM-QDCV01-BB-2XL,combo,0,0
FM-ACCV01-BB-2XL-FM-QDCV01-BB-2XL,combo,0,0
FM-ACCV01-BB-S-FM-QDCV01-BB-S,combo,0,0
FM-ACCV01-BB-XL-FM-QDCV01-BB-XL,combo,0,0
FM-ACCV01-BB-XL-FM-QDCV01-BB-2XL,combo,0,0
FM-ACCV01-BB-S-FM-QDCV01-BB-M,combo,0,0
LS-ATSM01-HD-S,normal,0,0
LS-ATSM01-XR-2XL,normal,0,0
LS-ATSM01-HD-2XL,normal,23,0
LS-ATSM01-TR-M,normal,8,0
LS-ATSM01-HP-S,normal,0,0
LS-ATSM01-XN-S,normal,0,0
LS-ATSM01-DE-M,normal,0,0
LS-ATSM01-DE-L,normal,0,0
LS-ATSM01-DE-S,normal,94,0
LS-ATSM01-TR-2XL,normal,214,0
LS-ATSM01-XN-M,normal,25,0
LS-ATSM01-TP-2XL,normal,0,0
LS-ATSM01-XN-L,normal,0,0
LS-ATSM01-XN-2XL,normal,0,0
LS-ATSM01-TP-L,normal,0,0
LS-ATSM01-XR-S,normal,0,0
LS-ATSM01-XR-M,normal,0,0
LS-ATSM01-HP-M,normal,0,0
LS-ATSM01-XR-L,normal,65,0
LS-ATSM01-XR-XL,normal,0,0
LS-ATSM01-TP-S,normal,0,0
LS-ATSM01-TR-S,normal,0,0
LS-ATSM01-TR-XL,normal,169,0
LS-ATSM01-XN-XL,normal,0,0
LS-ATSM01-DE-XL,normal,0,0
LS-ATSM01-DE-2XL,normal,48,0
LS-ATSM01-HP-2XL,normal,0,0
LS-ATSM01-HD-L,normal,58,0
LS-ATSM01-HP-L,normal,0,0
LS-ATSM01-TP-XL,normal,0,0
LS-ATSM01-HP-XL,normal,0,0
LS-ATSM01-HD-XL,normal,66,0
LS-ATSM01-TP-M,normal,0,0
LS-ATSM01-HD-M,normal,15,0
LS-ATSM01-TR-L,normal,0,0
LS-AVBNU-SG-L,normal,87,0
LS-AVBNU-DE-S,normal,146,0
LS-AVBNU-HP-XL,normal,97,0
LS-AVBNU-HP-L,normal,69,0
LS-AVBNU-HP-S,normal,81,0
LS-AVBNU-HP-2XL,normal,106,0
LS-AVBNU-SG-XL,normal,74,0
LS-AVBNU-XR-XL,normal,57,0
LS-AVBNU-XR-M,normal,123,0
LS-AVBNU-TP-L,normal,78,0
LS-AVBNU-TP-XL,normal,130,0
LS-AVBNU-TR-S,normal,172,0
LS-AVBNU-TP-M,normal,28,0
LS-AVBNU-XR-2XL,normal,61,0
LS-AVBNU-SS-M,normal,117,0
LS-AVBNU-DE-2XL,normal,102,0
LS-AVBNU-TP-2XL,normal,119,0
LS-AVBNU-SS-S,normal,167,0
LS-AVBNU-XR-L,normal,138,0
LS-AVBNU-XR-S,normal,180,0
LS-AVBNU-TR-M,normal,137,0
LS-AVBNU-TP-S,normal,104,0
LS-AVBNU-TR-XL,normal,204,0
LS-AVBNU-HP-M,normal,0,0
LS-AVBNU-SG-S,normal,189,0
LS-AVBNU-SG-M,normal,0,0
LS-AVBNU-TR-2XL,normal,156,0
LS-AVBNU-SS-XL,normal,124,0
LS-AVBNU-TR-L,normal,190,0
LS-AVBNU-SS-2XL,normal,119,0
LS-AVBNU-SG-2XL,normal,88,0
LS-AVBNU-DE-L,normal,118,0
LS-AVBNU-SS-L,normal,123,0
LS-AVBNU-DE-XL,normal,130,0
LS-AVBNU-DE-M,normal,148,0
LS-QLTG01-DE-S,normal,307,0
LS-QLTG01-RG-M,normal,0,0
LS-QLTG01-XX-2XL,normal,0,0
LS-QLTG01-DG-2XL,normal,96,0
LS-QLTG01-DE-2XL,normal,167,0
LS-QLTG01-DE-L,normal,431,0
LS-QLTG01-SA-S,normal,54,0
LS-QLTG01-RG-L,normal,0,0
LS-QLTG01-XN-L,normal,0,0
LS-QLTG01-DG-S,normal,162,0
LS-QLTG01-DG-XL,normal,94,0
LS-QLTG01-SA-M,normal,11,0
LS-QLTG01-SA-XL,normal,0,0
LS-QLTG01-DG-L,normal,156,0
LS-QLTG01-SA-2XL,normal,11,0
LS-QLTG01-SA-L,normal,12,0
LS-QLTG01-RG-XL,normal,140,0
LS-QLTG01-XN-XL,normal,46,0
LS-QLTG01-XX-L,normal,0,0
LS-QLTG01-DG-M,normal,184,0
LS-QLTG01-XX-XL,normal,145,0
LS-QLTG01-RG-2XL,normal,102,0
LS-QLTG01-DE-M,normal,422,0
LS-QLTG01-XN-M,normal,43,0
LS-QLTG01-RG-S,normal,92,0
LS-QLTG01-XX-M,normal,40,0
LS-QLTG01-XN-S,normal,0,0
LS-QLTG01-XX-S,normal,29,0
LS-QLTG01-DE-XL,normal,230,0
LS-QLTG01-XN-2XL,normal,46,0
SP001424,normal,0,0
SP001429,normal,0,0
SP001430,normal,2,0
SP001425,normal,0,0
SP001421,normal,0,0
SP001431,normal,0,0
SP001428,normal,0,0
SP001422,normal,0,0
SP001432,normal,0,0
SP001427,normal,0,0
SP001423,normal,0,0
SP001426,normal,0,0
LS-QDZT01-XX-2XL,normal,221,0
LS-QDZT01-LG-S,normal,0,0
LS-QDZT01-RG-XL,normal,7,0
LS-QDZT01-SA-S,normal,0,0
LS-QDZT01-DE-2XL,normal,138,0
LS-QDZT01-XX-S,normal,176,0
LS-QDZT01-DE-XL,normal,167,0
LS-QDZT01-XX-M,normal,210,0
LS-QDZT01-LG-2XL,normal,80,0
LS-QDZT01-DE-M,normal,256,0
LS-QDZT01-SA-XL,normal,78,0
LS-QDZT01-RG-S,normal,27,0
LS-QDZT01-LG-XL,normal,38,0
LS-QDZT01-XX-L,normal,228,0
LS-QDZT01-RG-2XL,normal,115,0
LS-QDZT01-DG-S,normal,269,0
LS-QDZT01-DG-XL,normal,129,0
LS-QDZT01-SA-M,normal,0,0
LS-QDZT01-SA-L,normal,8,0
LS-QDZT01-RG-L,normal,0,0
LS-QDZT01-DG-2XL,normal,124,0
LS-QDZT01-RG-M,normal,48,0
LS-QDZT01-DG-M,normal,215,0
LS-QDZT01-LG-L,normal,0,0
LS-QDZT01-LG-M,normal,0,0
LS-QDZT01-SA-2XL,normal,80,0
LS-QDZT01-XX-XL,normal,250,0
LS-QDZT01-DE-L,normal,655,0
LS-QDZT01-DG-L,normal,167,0
LS-QDZT01-DE-S,normal,385,0
FM-VSFM01-SM-XL,normal,49,0
FM-VSFM01-SM-L,normal,72,0
FM-VSFM01-SM-M,normal,66,0
FM-VSFM01-SM-S,normal,43,0
FM-VSFM01-HP-XL,normal,92,0
FM-VSFM01-HP-L,normal,90,0
FM-VSFM01-HP-M,normal,40,0
FM-VSFM01-HP-S,normal,28,0
FM-VSFM01-FG-XL,normal,18,0
FM-VSFM01-FG-L,normal,30,0
FM-VSFM01-FG-M,normal,13,0
FM-VSFM01-FG-S,normal,31,0
FM-VSFM01-FR-XL,normal,0,0
FM-VSFM01-FR-L,normal,0,0
FM-VSFM01-FR-M,normal,0,0
FM-VSFM01-FR-S,normal,0,0
FM-ALGT01-TR-36B-02,normal,23.5,0
FM-ALGT01-TR-36A-02,normal,6.5,0
FM-ALGT01-TR-34C-02,normal,38,0
FM-ALGT01-TR-34B-02,normal,35.5,0
FM-ALGT01-TR-34A-02,normal,37.5,0
FM-ALGT01-TR-32C-02,normal,26.5,0
FM-ALGT01-TR-32B-02,normal,17,0
FM-ALGT01-XM-36B-02,normal,5,0
FM-ALGT01-XM-36A-02,normal,0,0
FM-ALGT01-XM-34C-02,normal,21,0
FM-ALGT01-XM-34B-02,normal,18.5,0
FM-ALGT01-XM-34A-02,normal,13.5,0
FM-ALGT01-XM-32C-02,normal,16.5,0
FM-ALGT01-XM-32B-02,normal,9,0
FM-BRGL01-DG-L,normal,0,0
FM-BRGL01-DG-M,normal,0,0
FM-BRGL01-DG-S,normal,5,0
FM-BRGL01-DG-XL,normal,0,0
FM-BRGL01-BN-L,normal,0,0
FM-BRGL01-BN-M,normal,0,0
FM-BRGL01-BN-S,normal,24,0
FM-BRGL01-BN-XL,normal,0,0
FM-QSGL01-BN-XL,normal,28,0
FM-QSGL01-BN-L,normal,9,0
FM-QSGL01-BN-M,normal,58,0
FM-QSGL01-BN-S,normal,69,0
FM-MNDN01-DO,normal,204,0
FM-MNDN01-BE,normal,186,0
VOFM01-BN-10,normal,72.9,0
VOFM01-SP-10,normal,56.9,0
VOFM01-BN-05,normal,145.8,0
VOFM01-SP-05,normal,113.8,0
VOFM01-BN-03,normal,243,0
VOFM01-SP-03,normal,189.6667,0
FM-MUFM01-BE,normal,207,0
FM-MUFM01-BN,normal,120,0
FM-MUFM01-DO,normal,261,0
FM-ATCT01-NB-XL-FM-VTNN02-BN-XL,combo,5,0
FM-ATCT01-NB-XL-FM-VTNN02-BN-L,combo,181,0
FM-ATCT01-NB-XL-FM-VTNN02-BN-M,combo,141,0
FM-ATCT01-NB-XL-FM-VTNN02-BN-S,combo,123,0
FM-ATCT01-NB-L-FM-VTNN02-BN-XL,combo,5,0
FM-ATCT01-NB-L-FM-VTNN02-BN-L,combo,181,0
FM-ATCT01-NB-L-FM-VTNN02-BN-M,combo,142,0
FM-ATCT01-NB-L-FM-VTNN02-BN-S,combo,124,0
FM-ATCT01-NB-M-FM-VTNN02-BN-XL,combo,2,0
FM-ATCT01-NB-M-FM-VTNN02-BN-L,combo,169,0
FM-ATCT01-NB-M-FM-VTNN02-BN-M,combo,138,0
FM-ATCT01-NB-M-FM-VTNN02-BN-S,combo,120,0
FM-ATCT01-NB-S-FM-VTNN02-BN-XL,combo,5,0
FM-ATCT01-NB-S-FM-VTNN02-BN-L,combo,126,0
FM-ATCT01-NB-S-FM-VTNN02-BN-M,combo,128,0
FM-ATCT01-NB-S-FM-VTNN02-BN-S,combo,123,0
FM-APTN01-RB-XL-FM-VTNN01-RB-XL,combo,23,0
FM-APTN01-RB-XL-FM-VTNN01-RB-L,combo,59,0
FM-APTN01-RB-XL-FM-VTNN01-RB-M,combo,76,0
FM-APTN01-RB-XL-FM-VTNN01-RB-S,combo,25,0
FM-APTN01-RB-L-FM-VTNN01-RB-XL,combo,25,0
FM-APTN01-RB-L-FM-VTNN01-RB-L,combo,61,0
FM-APTN01-RB-L-FM-VTNN01-RB-M,combo,78,0
FM-APTN01-RB-L-FM-VTNN01-RB-S,combo,27,0
FM-APTN01-RB-M-FM-VTNN01-RB-XL,combo,22,0
FM-APTN01-RB-M-FM-VTNN01-RB-L,combo,58,0
FM-APTN01-RB-M-FM-VTNN01-RB-M,combo,75,0
FM-APTN01-RB-M-FM-VTNN01-RB-S,combo,24,0
FM-APTN01-RB-S-FM-VTNN01-RB-XL,combo,25,0
FM-APTN01-RB-S-FM-VTNN01-RB-L,combo,61,0
FM-APTN01-RB-S-FM-VTNN01-RB-M,combo,78,0
FM-APTN01-RB-S-FM-VTNN01-RB-S,combo,27,0
FM-ACTD01-XT-XL-FM-VTNN02-BN-XL,combo,0,0
FM-ACTD01-XT-XL-FM-VTNN02-BN-L,combo,135,0
FM-ACTD01-XT-XL-FM-VTNN02-BN-M,combo,135,0
FM-ACTD01-XT-XL-FM-VTNN02-BN-S,combo,118,0
FM-ACTD01-XT-L-FM-VTNN02-BN-XL,combo,0,0
FM-ACTD01-XT-L-FM-VTNN02-BN-L,combo,61,0
FM-ACTD01-XT-L-FM-VTNN02-BN-M,combo,61,0
FM-ACTD01-XT-L-FM-VTNN02-BN-S,combo,61,0
FM-ACTD01-XT-M-FM-VTNN02-BN-XL,combo,0,0
FM-ACTD01-XT-M-FM-VTNN02-BN-L,combo,55,0
FM-ACTD01-XT-M-FM-VTNN02-BN-M,combo,55,0
FM-ACTD01-XT-M-FM-VTNN02-BN-S,combo,55,0
FM-ACTD01-XT-S-FM-VTNN02-BN-XL,combo,0,0
FM-ACTD01-XT-S-FM-VTNN02-BN-L,combo,128,0
FM-ACTD01-XT-S-FM-VTNN02-BN-M,combo,128,0
FM-ACTD01-XT-S-FM-VTNN02-BN-S,combo,118,0
FM-AKTN01-RB-XL-FM-VTNN02-DO-XL,combo,31,0
FM-AKTN01-RB-XL-FM-VTNN02-DO-L,combo,31,0
FM-AKTN01-RB-XL-FM-VTNN02-DO-M,combo,0,0
FM-AKTN01-RB-XL-FM-VTNN02-DO-S,combo,31,0
FM-AKTN01-RB-L-FM-VTNN02-DO-XL,combo,46,0
FM-AKTN01-RB-L-FM-VTNN02-DO-L,combo,46,0
FM-AKTN01-RB-L-FM-VTNN02-DO-M,combo,0,0
FM-AKTN01-RB-L-FM-VTNN02-DO-S,combo,46,0
FM-AKTN01-RB-M-FM-VTNN02-DO-XL,combo,84,0
FM-AKTN01-RB-M-FM-VTNN02-DO-L,combo,56,0
FM-AKTN01-RB-M-FM-VTNN02-DO-M,combo,0,0
FM-AKTN01-RB-M-FM-VTNN02-DO-S,combo,94,0
FM-AKTN01-RB-S-FM-VTNN02-DO-XL,combo,54,0
FM-AKTN01-RB-S-FM-VTNN02-DO-L,combo,54,0
FM-AKTN01-RB-S-FM-VTNN02-DO-M,combo,0,0
FM-AKTN01-RB-S-FM-VTNN02-DO-S,combo,54,0
FM-BCTR01-BN-FM-BDTN01-BN,combo,1073,0
FM-BCTR01-BN-FM-BDTN01-WG,combo,1073,0
FM-BCTR01-BN-FM-BDTN01-DE,combo,1073,0
FM-BCTR01-BN-FM-BDTN01-TR,combo,1073,0
FM-BCTR01-BN-06,normal,178.8333,0
FM-BCTR01-BN-04,normal,268.25,0
FM-BCTR01-BN-02,normal,536.5,0
FM-AVBNU-TP-2XL-FM-AVBNU-HP-2XL,combo,27,0
FM-AVBNU-TP-XL-FM-AVBNU-HP-XL,combo,0,0
FM-AVBNU-TP-L-FM-AVBNU-HP-L,combo,0,0
FM-AVBNU-TP-M-FM-AVBNU-HP-M,combo,-1,0
FM-AVBNU-TP-S-FM-AVBNU-HP-S,combo,0,0
FM-AVBNU-TR-2XL-FM-AVBNU-HP-2XL,combo,27,0
FM-AVBNU-TR-XL-FM-AVBNU-HP-XL,combo,0,0
FM-AVBNU-TR-L-FM-AVBNU-HP-L,combo,0,0
FM-AVBNU-TR-M-FM-AVBNU-HP-M,combo,-1,0
FM-AVBNU-TR-S-FM-AVBNU-HP-S,combo,0,0
FM-AVBNU-TR-2XL-FM-AVBNU-TP-2XL,combo,103,0
FM-AVBNU-TR-XL-FM-AVBNU-TP-XL,combo,56,0
FM-AVBNU-TR-L-FM-AVBNU-TP-L,combo,3,0
FM-AVBNU-TR-M-FM-AVBNU-TP-M,combo,1,0
FM-AVBNU-TR-S-FM-AVBNU-TP-S,combo,5,0
FM-AVBNU-XR-2XL-FM-AVBNU-HP-2XL,combo,15,0
FM-AVBNU-XR-XL-FM-AVBNU-HP-XL,combo,0,0
FM-AVBNU-XR-L-FM-AVBNU-HP-L,combo,0,0
FM-AVBNU-XR-M-FM-AVBNU-HP-M,combo,-1,0
FM-AVBNU-XR-S-FM-AVBNU-HP-S,combo,0,0
FM-AVBNU-XR-2XL-FM-AVBNU-TP-2XL,combo,15,0
FM-AVBNU-XR-XL-FM-AVBNU-TP-XL,combo,1,0
FM-AVBNU-XR-L-FM-AVBNU-TP-L,combo,3,0
FM-AVBNU-XR-M-FM-AVBNU-TP-M,combo,5,0
FM-AVBNU-XR-S-FM-AVBNU-TP-S,combo,4,0
FM-AVBNU-XR-2XL-FM-AVBNU-TR-2XL,combo,15,0
FM-AVBNU-XR-XL-FM-AVBNU-TR-XL,combo,1,0
FM-AVBNU-XR-L-FM-AVBNU-TR-L,combo,6,0
FM-AVBNU-XR-M-FM-AVBNU-TR-M,combo,1,0
FM-AVBNU-XR-S-FM-AVBNU-TR-S,combo,89,0
FM-AVBNU-SG-2XL-FM-AVBNU-HP-2XL,combo,27,0
FM-AVBNU-SG-XL-FM-AVBNU-HP-XL,combo,0,0
FM-AVBNU-SG-L-FM-AVBNU-HP-L,combo,0,0
FM-AVBNU-SG-M-FM-AVBNU-HP-M,combo,-1,0
FM-AVBNU-SG-S-FM-AVBNU-HP-S,combo,0,0
FM-AVBNU-SG-2XL-FM-AVBNU-TP-2XL,combo,64,0
FM-AVBNU-SG-XL-FM-AVBNU-TP-XL,combo,39,0
FM-AVBNU-SG-L-FM-AVBNU-TP-L,combo,3,0
FM-AVBNU-SG-M-FM-AVBNU-TP-M,combo,6,0
FM-AVBNU-SG-S-FM-AVBNU-TP-S,combo,4,0
FM-AVBNU-SG-2XL-FM-AVBNU-TR-2XL,combo,64,0
FM-AVBNU-SG-XL-FM-AVBNU-TR-XL,combo,40,0
FM-AVBNU-SG-L-FM-AVBNU-TR-L,combo,110,0
FM-AVBNU-SG-M-FM-AVBNU-TR-M,combo,44,0
FM-AVBNU-SG-S-FM-AVBNU-TR-S,combo,89,0
FM-AVBNU-SG-2XL-FM-AVBNU-XR-2XL,combo,15,0
FM-AVBNU-SG-XL-FM-AVBNU-XR-XL,combo,1,0
FM-AVBNU-SG-L-FM-AVBNU-XR-L,combo,6,0
FM-AVBNU-SG-M-FM-AVBNU-XR-M,combo,5,0
FM-AVBNU-SG-S-FM-AVBNU-XR-S,combo,97,0
FM-AVBNU-DE-2XL-FM-AVBNU-HP-2XL,combo,27,0
FM-AVBNU-DE-XL-FM-AVBNU-HP-XL,combo,0,0
FM-AVBNU-DE-L-FM-AVBNU-HP-L,combo,0,0
FM-AVBNU-DE-M-FM-AVBNU-HP-M,combo,-1,0
FM-AVBNU-DE-S-FM-AVBNU-HP-S,combo,0,0
FM-AVBNU-DE-2XL-FM-AVBNU-TP-2XL,combo,102,0
FM-AVBNU-DE-XL-FM-AVBNU-TP-XL,combo,53,0
FM-AVBNU-DE-L-FM-AVBNU-TP-L,combo,3,0
FM-AVBNU-DE-M-FM-AVBNU-TP-M,combo,5,0
FM-AVBNU-DE-S-FM-AVBNU-TP-S,combo,5,0
FM-AVBNU-DE-2XL-FM-AVBNU-TR-2XL,combo,112,0
FM-AVBNU-DE-XL-FM-AVBNU-TR-XL,combo,130,0
FM-AVBNU-DE-L-FM-AVBNU-TR-L,combo,108,0
FM-AVBNU-DE-M-FM-AVBNU-TR-M,combo,53,0
FM-AVBNU-DE-S-FM-AVBNU-TR-S,combo,74,0
FM-AVBNU-DE-2XL-FM-AVBNU-XR-2XL,combo,15,0
FM-AVBNU-DE-XL-FM-AVBNU-XR-XL,combo,1,0
FM-AVBNU-DE-L-FM-AVBNU-XR-L,combo,4,0
FM-AVBNU-DE-M-FM-AVBNU-XR-M,combo,5,0
FM-AVBNU-DE-S-FM-AVBNU-XR-S,combo,72,0
FM-AVBNU-DE-2XL-FM-AVBNU-SG-2XL,combo,63,0
FM-AVBNU-DE-XL-FM-AVBNU-SG-XL,combo,36,0
FM-AVBNU-DE-L-FM-AVBNU-SG-L,combo,153,0
FM-AVBNU-DE-M-FM-AVBNU-SG-M,combo,48,0
FM-AVBNU-DE-S-FM-AVBNU-SG-S,combo,74,0
VOFM01-SP,normal,569,0
VOFM01-BN,normal,729,0
FM-ALGT01-DE-36B-02,normal,46,0
FM-ALGT01-DE-36A-02,normal,45.5,0
FM-ALGT01-DE-34C-02,normal,53,0
FM-ALGT01-DE-34B-02,normal,41.5,0
FM-ALGT01-DE-34A-02,normal,50,0
FM-ALGT01-DE-32C-02,normal,52,0
FM-ALGT01-DE-32B-02,normal,32.5,0
FM-ALGT01-DA-36B-02,normal,41,0
FM-ALGT01-DA-36A-02,normal,40,0
FM-ALGT01-DA-34C-02,normal,57.5,0
FM-ALGT01-DA-34B-02,normal,41.5,0
FM-ALGT01-DA-34A-02,normal,45.5,0
FM-ALGT01-DA-32C-02,normal,46.5,0
FM-ALGT01-DA-32B-02,normal,45,0
FM-ALGT01-XM-36B-FM-ALGT01-DE-36B,combo,10,0
FM-ALGT01-XM-36A-FM-ALGT01-DE-36A,combo,0,0
FM-ALGT01-XM-34C-FM-ALGT01-DE-34C,combo,42,0
FM-ALGT01-XM-34B-FM-ALGT01-DE-34B,combo,37,0
FM-ALGT01-XM-34A-FM-ALGT01-DE-34A,combo,27,0
FM-ALGT01-XM-32C-FM-ALGT01-DE-32C,combo,33,0
FM-ALGT01-XM-32B-FM-ALGT01-DE-32B,combo,18,0
FM-ALGT01-TR-36B-FM-ALGT01-DE-36B,combo,47,0
FM-ALGT01-TR-36A-FM-ALGT01-DE-36A,combo,13,0
FM-ALGT01-TR-34C-FM-ALGT01-DE-34C,combo,76,0
FM-ALGT01-TR-34B-FM-ALGT01-DE-34B,combo,71,0
FM-ALGT01-TR-34A-FM-ALGT01-DE-34A,combo,75,0
FM-ALGT01-TR-32C-FM-ALGT01-DE-32C,combo,53,0
FM-ALGT01-TR-32B-FM-ALGT01-DE-32B,combo,34,0
FM-ALGT01-XM-36B-FM-ALGT01-TR-36B,combo,8,0
FM-ALGT01-XM-36A-FM-ALGT01-TR-36A,combo,0,0
FM-ALGT01-XM-34C-FM-ALGT01-TR-34C,combo,41,0
FM-ALGT01-XM-34B-FM-ALGT01-TR-34B,combo,35,0
FM-ALGT01-XM-34A-FM-ALGT01-TR-34A,combo,25,0
FM-ALGT01-XM-32C-FM-ALGT01-TR-32C,combo,31,0
FM-ALGT01-XM-32B-FM-ALGT01-TR-32B,combo,17,0
FM-ALGT01-DA-36B-FM-ALGT01-XM-36B,combo,10,0
FM-ALGT01-DA-36A-FM-ALGT01-XM-36A,combo,0,0
FM-ALGT01-DA-34C-FM-ALGT01-XM-34C,combo,41,0
FM-ALGT01-DA-34B-FM-ALGT01-XM-34B,combo,37,0
FM-ALGT01-DA-34A-FM-ALGT01-XM-34A,combo,26,0
FM-ALGT01-DA-32C-FM-ALGT01-XM-32C,combo,32,0
FM-ALGT01-DA-32B-FM-ALGT01-XM-32B,combo,18,0
FM-ALGT01-DA-36B-FM-ALGT01-TR-36B,combo,47,0
FM-ALGT01-DA-36A-FM-ALGT01-TR-36A,combo,13,0
FM-ALGT01-DA-34C-FM-ALGT01-TR-34C,combo,76,0
FM-ALGT01-DA-34B-FM-ALGT01-TR-34B,combo,71,0
FM-ALGT01-DA-34A-FM-ALGT01-TR-34A,combo,75,0
FM-ALGT01-DA-32C-FM-ALGT01-TR-32C,combo,53,0
FM-ALGT01-DA-32B-FM-ALGT01-TR-32B,combo,34,0
FM-ALGT01-DA-36B-FM-ALGT01-DE-36B,combo,82,0
FM-ALGT01-DA-36A-FM-ALGT01-DE-36A,combo,80,0
FM-ALGT01-DA-34C-FM-ALGT01-DE-34C,combo,103,0
FM-ALGT01-DA-34B-FM-ALGT01-DE-34B,combo,83,0
FM-ALGT01-DA-34A-FM-ALGT01-DE-34A,combo,91,0
FM-ALGT01-DA-32C-FM-ALGT01-DE-32C,combo,93,0
FM-ALGT01-DA-32B-FM-ALGT01-DE-32B,combo,65,0
FM-BCTR01-WG-KL-FM-BDTN01-WG-KL,combo,192,0
FM-BCTR01-WG-KL-FM-BDTN01-BN-KL,combo,187,0
FM-BCTR01-WG-KL-FM-BDTN01-DE-KL,combo,185,0
FM-BCTR01-WG-KL-FM-BDTN01-TR-KL,combo,188,0
FM-BCTR01-BN-KL-FM-BDTN01-BN-KL,combo,207,0
FM-BCTR01-BN-KL-FM-BDTN01-WG-KL,combo,207,0
FM-BCTR01-BN-KL-FM-BDTN01-DE-KL,combo,207,0
FM-BCTR01-BN-KL-FM-BDTN01-TR-KL,combo,207,0
FM-BCTR01-TR-KL-FM-BDTN01-BN-KL,combo,239,0
FM-BCTR01-TR-KL-FM-BDTN01-WG-KL,combo,239,0
FM-BCTR01-TR-KL-FM-BDTN01-DE-KL,combo,239,0
FM-BCTR01-TR-KL-FM-BDTN01-TR-KL,combo,239,0
FM-BCTR01-DE-KL-FM-BDTN01-WG-KL,combo,232,0
FM-BCTR01-DE-KL-FM-BDTN01-BN-KL,combo,228,0
FM-BCTR01-DE-KL-FM-BDTN01-TR-KL,combo,229,0
FM-BCTR01-DE-KL-FM-BDTN01-DE-KL,combo,226,0
