platform,issue_type,sku,sapo_available,platform_available
pancake,inventory_diff,FM-DNSP02-TN-M,-2,0
pancake,inventory_diff,FM-DPSP01-BN-L,87,83
pancake,inventory_diff,FM-DSSP01-BN-M,145,146
pancake,inventory_diff,FM-DSSP01-TN-S,-1,0
pancake,inventory_diff,FM-DSSP02-NN-L,140,142
pancake,inventory_diff,FM-DSSP02-TR-L,30,31
pancake,inventory_diff,FM-DTNN01-DE-XL,286,287
pancake,inventory_diff,FM-DTNN01-DO-M,219,220
pancake,inventory_diff,FM-DTNN01-LG-XL,-1,0
pancake,inventory_diff,FM-DTSO02-BN-XL,-1,0
pancake,inventory_diff,FM-DXSP01-TN-L,-1,0
pancake,inventory_diff,FM-JGNAM01-DE-3XL,-1,0
pancake,inventory_diff,FM-MNDN01-TR,1277,1278
pancake,inventory_diff,FM-QBHN01-BN-XL,-2,0
pancake,inventory_diff,FM-QBHN01-DE-M,39,40
pancake,inventory_diff,FM-QBHN01-LG-XL,12,13
pancake,inventory_diff,FM-QBHN01-TR-XL,56,57
pancake,inventory_diff,FM-QBHN01-WG-XL,24,25
pancake,inventory_diff,FM-QDCV01-XX-S,-1,0
pancake,inventory_diff,FM-QDOL01-BN-M,188,190
pancake,inventory_diff,FM-QDOL01-BN-S,5,8
pancake,inventory_diff,FM-QDOL01-BN-XL,89,90
pancake,inventory_diff,FM-QDOL01-DE-L,625,627
pancake,inventory_diff,FM-QDOL01-DE-M,1065,1067
pancake,inventory_diff,FM-QDOL01-DE-XL,423,425
pancake,inventory_diff,FM-QDOL01-DG-XL,8,9
pancake,inventory_diff,FM-QDOL01-HP-M,6,7
pancake,inventory_diff,FM-QDOL01-LG-XL,56,58
pancake,inventory_diff,FM-QDOL01-VP-M,-1,0
pancake,inventory_diff,FM-QDOL01-VP-S,-3,0
pancake,inventory_diff,FM-QDOL01-XP-M,69,70
pancake,inventory_diff,FM-QDOL01-XP-S,74,75
pancake,inventory_diff,FM-QDPK01-DE-S,8,9
pancake,inventory_diff,FM-QDZT01-DE-2XL,402,403
pancake,inventory_diff,FM-QDZT01-DE-L,912,917
pancake,inventory_diff,FM-QDZT01-DE-M,1998,2008
pancake,inventory_diff,FM-QDZT01-DE-S,509,511
pancake,inventory_diff,FM-QDZT01-DE-XL,324,325
pancake,inventory_diff,FM-QDZT01-XX-M,-1,0
pancake,inventory_diff,FM-QLKV01-DA-L,115,116
pancake,inventory_diff,FM-QLKV01-DA-L-4,28.75,29
pancake,inventory_diff,FM-QLKV01-DA-M,122,124
pancake,inventory_diff,FM-QLKV01-DA-M-4,30.5,31
pancake,inventory_diff,FM-QLKV01-DA-S-4,36.75,0
pancake,inventory_diff,FM-QLKV01-DE-L,119,120
pancake,inventory_diff,FM-QLKV01-DE-L-4,29.75,30
pancake,inventory_diff,FM-QLKV01-DE-M,122,124
pancake,inventory_diff,FM-QLKV01-DE-M-4,30.5,31
pancake,inventory_diff,FM-QLKV01-DE-S-4,36.75,0
pancake,inventory_diff,FM-QLKV01-P8-L,57.5,0
pancake,inventory_diff,FM-QLKV01-P8-S,73.5,0
pancake,inventory_diff,FM-QLKV01-TR-L,119,120
pancake,inventory_diff,FM-QLKV01-TR-L-4,29.75,30
pancake,inventory_diff,FM-QLKV01-TR-M,122,124
pancake,inventory_diff,FM-QLKV01-TR-M-4,30.5,31
pancake,inventory_diff,FM-QLKV01-TR-S-4,36.75,0
pancake,inventory_diff,FM-QLKV01-XM-L,119,120
pancake,inventory_diff,FM-QLKV01-XM-L-4,29.75,30
pancake,inventory_diff,FM-QLKV01-XM-M,122,124
pancake,inventory_diff,FM-QLKV01-XM-M-4,30.5,31
pancake,inventory_diff,FM-QLKV01-XM-S-4,36.75,0
pancake,inventory_diff,FM-QLTG01-DE-L,285,287
pancake,inventory_diff,FM-QLTG01-DE-M,236,238
pancake,inventory_diff,FM-QLTG01-DE-S,409,410
pancake,inventory_diff,FM-QLTG01-MB-S,-1,0
pancake,inventory_diff,FM-QLTG01-MG-XL,0,1
pancake,inventory_diff,FM-QLTG01-RG-M,0,1
pancake,inventory_diff,FM-QLTG01-XX-M,-1,0
pancake,inventory_diff,FM-QNGL01-DE-L,88,0
pancake,inventory_diff,FM-QNGL01-DE-M,208,130
pancake,inventory_diff,FM-QNGL01-DE-S,83,48
pancake,inventory_diff,FM-QNGL01-DE-XL,140,67
pancake,inventory_diff,FM-QNGL01-ES-S,-1,0
pancake,inventory_diff,FM-QNSL01-HP-S,209,210
pancake,inventory_diff,FM-QNTG01-DE-XL,127,130
pancake,inventory_diff,FM-QNTG01-FR-S,33,34
pancake,inventory_diff,FM-QNTG01-LG-L,61,62
pancake,inventory_diff,FM-QSBL01-BN-XL,134,135
pancake,inventory_diff,FM-QSGL01-TR-L,157,158
pancake,inventory_diff,FM-SCFM01-BN-FM-SCFM01-DE-FM-SCFM01-DO,-1,0
pancake,inventory_diff,FM-SCFM01-TR-FM-SCFM01-DE-FM-SCFM01-BN,-1,0
pancake,inventory_diff,FM-SCFM01-TR-FM-SCFM01-DO-FM-SCFM01-BN,-1,0
pancake,inventory_diff,FM-VSFM01-DE-L,583,584
pancake,inventory_diff,FM-VSFM01-DE-M,465,466
pancake,inventory_diff,FM-VSFM01-TR-M,482,483
pancake,inventory_diff,FM-VTHN01-TR-M,59,60
pancake,inventory_diff,FM-VXLN01-TR-M,528,529
pancake,inventory_diff,FM-VXSP01-NT-L,125,126
pancake,inventory_diff,FM-VXSP02-NN-S,107,108
pancake,inventory_diff,MUTNGUC-OVAL,158,156
pancake,inventory_diff,VOFM01-BN,717,720
pancake,inventory_diff,VOFM01-BN-03,239,240
pancake,inventory_diff,VOFM01-BN-05,143.4,144
pancake,inventory_diff,VOFM01-BN-10,71.7,72
pancake,inventory_diff,VOFM01-DE,259,263
pancake,inventory_diff,VOFM01-DE-03,86.3333,88
pancake,inventory_diff,VOFM01-DE-05,51.8,0
pancake,inventory_diff,VOFM01-DE-10,25.9,0
pancake,inventory_diff,VOFM01-HP-03,0.3333,0
pancake,inventory_diff,VOFM01-HP-05,0.2,0
pancake,inventory_diff,VOFM01-HP-10,0.1,0
pancake,inventory_diff,VOFM01-SP,517,520
pancake,inventory_diff,VOFM01-SP-03,172.33339999999998,0
pancake,inventory_diff,VOFM01-SP-05,103.39999999999999,104
pancake,inventory_diff,VOFM01-SP-10,51.699999999999996,52
pancake,inventory_diff,VOFM01-TR,3782,3785
pancake,inventory_diff,VOFM01-TR-03,1260.6666,0
pancake,inventory_diff,VOFM01-TR-05,756.4,0
pancake,inventory_diff,VOFM01-TR-10,378.2,0
pancake,missing_on_platform,FM-AKGL01-TR-L-FM-QDOL01-HP-L,40,
pancake,missing_on_platform,FM-AKGL01-TR-L-FM-QDOL01-HP-M,1,
pancake,missing_on_platform,FM-AKGL01-TR-L-FM-QDOL01-HP-S,1,
pancake,missing_on_platform,FM-AKGL01-TR-L-FM-QDOL01-HP-XL,11,
pancake,missing_on_platform,FM-AKGL01-TR-M-FM-QDOL01-HP-L,40,
pancake,missing_on_platform,FM-AKGL01-TR-M-FM-QDOL01-HP-M,1,
pancake,missing_on_platform,FM-AKGL01-TR-M-FM-QDOL01-HP-S,1,
pancake,missing_on_platform,FM-AKGL01-TR-M-FM-QDOL01-HP-XL,11,
pancake,missing_on_platform,FM-AKGL01-TR-S-FM-QDOL01-HP-L,42,
pancake,missing_on_platform,FM-AKGL01-TR-S-FM-QDOL01-HP-M,3,
pancake,missing_on_platform,FM-AKGL01-TR-S-FM-QDOL01-HP-S,3,
pancake,missing_on_platform,FM-AKGL01-TR-S-FM-QDOL01-HP-XL,13,
pancake,missing_on_platform,FM-AKGL01-TR-XL-FM-QDOL01-HP-L,42,
pancake,missing_on_platform,FM-AKGL01-TR-XL-FM-QDOL01-HP-M,3,
pancake,missing_on_platform,FM-AKGL01-TR-XL-FM-QDOL01-HP-S,3,
pancake,missing_on_platform,FM-AKGL01-TR-XL-FM-QDOL01-HP-XL,13,
pancake,missing_on_platform,FM-AKSL01-TR-L-FM-QDSL02-HP-L,113,
pancake,missing_on_platform,FM-AKSL01-TR-L-FM-QDSL02-HP-M,117,
pancake,missing_on_platform,FM-AKSL01-TR-L-FM-QDSL02-HP-S,117,
pancake,missing_on_platform,FM-AKSL01-TR-L-FM-QDSL02-HP-XL,58,
pancake,missing_on_platform,FM-AKSL01-TR-M-FM-QDSL02-HP-L,113,
pancake,missing_on_platform,FM-AKSL01-TR-M-FM-QDSL02-HP-M,137,
pancake,missing_on_platform,FM-AKSL01-TR-M-FM-QDSL02-HP-S,137,
pancake,missing_on_platform,FM-AKSL01-TR-M-FM-QDSL02-HP-XL,57,
pancake,missing_on_platform,FM-AKSL01-TR-S-FM-QDSL02-HP-L,113,
pancake,missing_on_platform,FM-AKSL01-TR-S-FM-QDSL02-HP-M,136,
pancake,missing_on_platform,FM-AKSL01-TR-S-FM-QDSL02-HP-S,136,
pancake,missing_on_platform,FM-AKSL01-TR-S-FM-QDSL02-HP-XL,58,
pancake,missing_on_platform,FM-AKSL01-TR-XL-FM-QDSL02-HP-L,92,
pancake,missing_on_platform,FM-AKSL01-TR-XL-FM-QDSL02-HP-M,94,
pancake,missing_on_platform,FM-AKSL01-TR-XL-FM-QDSL02-HP-S,94,
pancake,missing_on_platform,FM-AKSL01-TR-XL-FM-QDSL02-HP-XL,58,
pancake,missing_on_platform,FM-AKSL01-XP-L-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-AKSL01-XP-L-FM-QDSL01-XP-M,98,
pancake,missing_on_platform,FM-AKSL01-XP-L-FM-QDSL01-XP-S,98,
pancake,missing_on_platform,FM-AKSL01-XP-L-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-AKSL01-XP-M-FM-QDSL01-XP-L,74,
pancake,missing_on_platform,FM-AKSL01-XP-M-FM-QDSL01-XP-M,126,
pancake,missing_on_platform,FM-AKSL01-XP-M-FM-QDSL01-XP-S,126,
pancake,missing_on_platform,FM-AKSL01-XP-M-FM-QDSL01-XP-XL,48,
pancake,missing_on_platform,FM-AKSL01-XP-S-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-AKSL01-XP-S-FM-QDSL01-XP-M,122,
pancake,missing_on_platform,FM-AKSL01-XP-S-FM-QDSL01-XP-S,122,
pancake,missing_on_platform,FM-AKSL01-XP-S-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-AKSL01-XP-XL-FM-QDSL01-XP-L,74,
pancake,missing_on_platform,FM-AKSL01-XP-XL-FM-QDSL01-XP-M,77,
pancake,missing_on_platform,FM-AKSL01-XP-XL-FM-QDSL01-XP-S,77,
pancake,missing_on_platform,FM-AKSL01-XP-XL-FM-QDSL01-XP-XL,48,
pancake,missing_on_platform,FM-ATBL01-DE-L-FM-QLTG01-DE-L,34,
pancake,missing_on_platform,FM-ATBL01-DE-L-FM-QLTG01-DE-M,37,
pancake,missing_on_platform,FM-ATBL01-DE-L-FM-QLTG01-DE-S,37,
pancake,missing_on_platform,FM-ATBL01-DE-L-FM-QLTG01-DE-XL,33,
pancake,missing_on_platform,FM-ATBL01-DE-M-FM-QLTG01-DE-L,1,
pancake,missing_on_platform,FM-ATBL01-DE-M-FM-QLTG01-DE-M,4,
pancake,missing_on_platform,FM-ATBL01-DE-M-FM-QLTG01-DE-S,4,
pancake,missing_on_platform,FM-ATBL01-DE-M-FM-QLTG01-DE-XL,0,
pancake,missing_on_platform,FM-ATBL01-DE-S-FM-QLTG01-DE-L,1,
pancake,missing_on_platform,FM-ATBL01-DE-S-FM-QLTG01-DE-M,4,
pancake,missing_on_platform,FM-ATBL01-DE-S-FM-QLTG01-DE-S,4,
pancake,missing_on_platform,FM-ATBL01-DE-S-FM-QLTG01-DE-XL,0,
pancake,missing_on_platform,FM-ATBL01-DE-XL-FM-QLTG01-DE-L,0,
pancake,missing_on_platform,FM-ATBL01-DE-XL-FM-QLTG01-DE-M,0,
pancake,missing_on_platform,FM-ATBL01-DE-XL-FM-QLTG01-DE-S,0,
pancake,missing_on_platform,FM-ATBL01-DE-XL-FM-QLTG01-DE-XL,0,
pancake,missing_on_platform,FM-ATBL01-HP-L-FM-QNGL01-DG-L,0,
pancake,missing_on_platform,FM-ATBL01-HP-L-FM-QNGL01-DG-M,0,
pancake,missing_on_platform,FM-ATBL01-HP-L-FM-QNGL01-DG-S,0,
pancake,missing_on_platform,FM-ATBL01-HP-L-FM-QNGL01-DG-XL,0,
pancake,missing_on_platform,FM-ATBL01-HP-M-FM-QNGL01-DG-L,0,
pancake,missing_on_platform,FM-ATBL01-HP-M-FM-QNGL01-DG-M,0,
pancake,missing_on_platform,FM-ATBL01-HP-M-FM-QNGL01-DG-S,0,
pancake,missing_on_platform,FM-ATBL01-HP-M-FM-QNGL01-DG-XL,0,
pancake,missing_on_platform,FM-ATBL01-HP-S-FM-QNGL01-DG-L,0,
pancake,missing_on_platform,FM-ATBL01-HP-S-FM-QNGL01-DG-M,0,
pancake,missing_on_platform,FM-ATBL01-HP-S-FM-QNGL01-DG-S,0,
pancake,missing_on_platform,FM-ATBL01-HP-S-FM-QNGL01-DG-XL,0,
pancake,missing_on_platform,FM-ATBL01-HP-XL-FM-QNGL01-DG-L,0,
pancake,missing_on_platform,FM-ATBL01-HP-XL-FM-QNGL01-DG-M,0,
pancake,missing_on_platform,FM-ATBL01-HP-XL-FM-QNGL01-DG-S,0,
pancake,missing_on_platform,FM-ATBL01-HP-XL-FM-QNGL01-DG-XL,0,
pancake,missing_on_platform,FM-ATBL02-HP-L-FM-QDBL01-HP-L,54,
pancake,missing_on_platform,FM-ATBL02-HP-L-FM-QDBL01-HP-M,7,
pancake,missing_on_platform,FM-ATBL02-HP-L-FM-QDBL01-HP-S,0,
pancake,missing_on_platform,FM-ATBL02-HP-L-FM-QDBL01-HP-XL,55,
pancake,missing_on_platform,FM-ATBL02-HP-M-FM-QDBL01-HP-L,42,
pancake,missing_on_platform,FM-ATBL02-HP-M-FM-QDBL01-HP-M,6,
pancake,missing_on_platform,FM-ATBL02-HP-M-FM-QDBL01-HP-S,0,
pancake,missing_on_platform,FM-ATBL02-HP-M-FM-QDBL01-HP-XL,43,
pancake,missing_on_platform,FM-ATBL02-HP-S-FM-QDBL01-HP-L,60,
pancake,missing_on_platform,FM-ATBL02-HP-S-FM-QDBL01-HP-M,4,
pancake,missing_on_platform,FM-ATBL02-HP-S-FM-QDBL01-HP-S,0,
pancake,missing_on_platform,FM-ATBL02-HP-S-FM-QDBL01-HP-XL,60,
pancake,missing_on_platform,FM-ATBL02-HP-XL-FM-QDBL01-HP-L,0,
pancake,missing_on_platform,FM-ATBL02-HP-XL-FM-QDBL01-HP-M,0,
pancake,missing_on_platform,FM-ATBL02-HP-XL-FM-QDBL01-HP-S,0,
pancake,missing_on_platform,FM-ATBL02-HP-XL-FM-QDBL01-HP-XL,0,
pancake,missing_on_platform,FM-ATSL01-XP-L-FM-QNSL01-XP-L,46,
pancake,missing_on_platform,FM-ATSL01-XP-L-FM-QNSL01-XP-M,43,
pancake,missing_on_platform,FM-ATSL01-XP-L-FM-QNSL01-XP-S,43,
pancake,missing_on_platform,FM-ATSL01-XP-L-FM-QNSL01-XP-XL,32,
pancake,missing_on_platform,FM-ATSL01-XP-M-FM-QNSL01-XP-L,91,
pancake,missing_on_platform,FM-ATSL01-XP-M-FM-QNSL01-XP-M,86,
pancake,missing_on_platform,FM-ATSL01-XP-M-FM-QNSL01-XP-S,86,
pancake,missing_on_platform,FM-ATSL01-XP-M-FM-QNSL01-XP-XL,32,
pancake,missing_on_platform,FM-ATSL01-XP-S-FM-QNSL01-XP-L,96,
pancake,missing_on_platform,FM-ATSL01-XP-S-FM-QNSL01-XP-M,92,
pancake,missing_on_platform,FM-ATSL01-XP-S-FM-QNSL01-XP-S,92,
pancake,missing_on_platform,FM-ATSL01-XP-S-FM-QNSL01-XP-XL,32,
pancake,missing_on_platform,FM-ATSL01-XP-XL-FM-QNSL01-XP-L,15,
pancake,missing_on_platform,FM-ATSL01-XP-XL-FM-QNSL01-XP-M,10,
pancake,missing_on_platform,FM-ATSL01-XP-XL-FM-QNSL01-XP-S,10,
pancake,missing_on_platform,FM-ATSL01-XP-XL-FM-QNSL01-XP-XL,10,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VSFM01-TR-L,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VSFM01-TR-M,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VSFM01-TR-S,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VSFM01-TR-XL,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VXLN01-TR-L,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VXLN01-TR-M,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VXLN01-TR-S,102,
pancake,missing_on_platform,FM-ATSO01-DB-L-FM-VXLN01-TR-XL,102,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VSFM01-TR-L,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VSFM01-TR-M,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VSFM01-TR-S,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VSFM01-TR-XL,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VXLN01-TR-L,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VXLN01-TR-M,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VXLN01-TR-S,99,
pancake,missing_on_platform,FM-ATSO01-DB-M-FM-VXLN01-TR-XL,99,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VSFM01-TR-L,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VSFM01-TR-M,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VSFM01-TR-S,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VSFM01-TR-XL,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VXLN01-TR-L,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VXLN01-TR-M,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VXLN01-TR-S,88,
pancake,missing_on_platform,FM-ATSO01-DB-S-FM-VXLN01-TR-XL,88,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VSFM01-TR-L,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VSFM01-TR-M,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VSFM01-TR-S,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VSFM01-TR-XL,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VXLN01-TR-L,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VXLN01-TR-M,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VXLN01-TR-S,59,
pancake,missing_on_platform,FM-ATSO01-DB-XL-FM-VXLN01-TR-XL,59,
pancake,missing_on_platform,FM-ATSO01-HP-M-FM-QDZT01-DE-L,588,
pancake,missing_on_platform,FM-ATSO01-HP-M-FM-QDZT01-DE-M,588,
pancake,missing_on_platform,FM-ATSO01-HP-M-FM-QDZT01-DE-S,504,
pancake,missing_on_platform,FM-ATSO01-HP-M-FM-QDZT01-DE-XL,324,
pancake,missing_on_platform,FM-ATSO01-HP-S-FM-QDZT01-DE-L,437,
pancake,missing_on_platform,FM-ATSO01-HP-S-FM-QDZT01-DE-M,437,
pancake,missing_on_platform,FM-ATSO01-HP-S-FM-QDZT01-DE-S,437,
pancake,missing_on_platform,FM-ATSO01-HP-S-FM-QDZT01-DE-XL,324,
pancake,missing_on_platform,FM-ATSO01-HP-XL-FM-QDZT01-DE-L,215,
pancake,missing_on_platform,FM-ATSO01-HP-XL-FM-QDZT01-DE-M,215,
pancake,missing_on_platform,FM-ATSO01-HP-XL-FM-QDZT01-DE-S,215,
pancake,missing_on_platform,FM-ATSO01-HP-XL-FM-QDZT01-DE-XL,215,
pancake,missing_on_platform,FM-AVBNU-DE-2XL,111,
pancake,missing_on_platform,FM-BRGL04-TR-L-FM-QDZT01-HP-L,4,
pancake,missing_on_platform,FM-BRGL04-TR-L-FM-QDZT01-HP-M,3,
pancake,missing_on_platform,FM-BRGL04-TR-L-FM-QDZT01-HP-S,1,
pancake,missing_on_platform,FM-BRGL04-TR-L-FM-QDZT01-HP-XL,5,
pancake,missing_on_platform,FM-BRGL04-TR-M-FM-QDZT01-HP-L,4,
pancake,missing_on_platform,FM-BRGL04-TR-M-FM-QDZT01-HP-M,3,
pancake,missing_on_platform,FM-BRGL04-TR-M-FM-QDZT01-HP-S,1,
pancake,missing_on_platform,FM-BRGL04-TR-M-FM-QDZT01-HP-XL,5,
pancake,missing_on_platform,FM-BRGL04-TR-S-FM-QDZT01-HP-L,5,
pancake,missing_on_platform,FM-BRGL04-TR-S-FM-QDZT01-HP-M,4,
pancake,missing_on_platform,FM-BRGL04-TR-S-FM-QDZT01-HP-S,1,
pancake,missing_on_platform,FM-BRGL04-TR-S-FM-QDZT01-HP-XL,5,
pancake,missing_on_platform,FM-BRGL04-TR-XL-FM-QDZT01-HP-L,1,
pancake,missing_on_platform,FM-BRGL04-TR-XL-FM-QDZT01-HP-M,1,
pancake,missing_on_platform,FM-BRGL04-TR-XL-FM-QDZT01-HP-S,0,
pancake,missing_on_platform,FM-BRGL04-TR-XL-FM-QDZT01-HP-XL,1,
pancake,missing_on_platform,FM-BRSL01-XP-L-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-BRSL01-XP-L-FM-QDSL01-XP-M,138,
pancake,missing_on_platform,FM-BRSL01-XP-L-FM-QDSL01-XP-S,140,
pancake,missing_on_platform,FM-BRSL01-XP-L-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-BRSL01-XP-M-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-BRSL01-XP-M-FM-QDSL01-XP-M,133,
pancake,missing_on_platform,FM-BRSL01-XP-M-FM-QDSL01-XP-S,133,
pancake,missing_on_platform,FM-BRSL01-XP-M-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-BRSL01-XP-S-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-BRSL01-XP-S-FM-QDSL01-XP-M,138,
pancake,missing_on_platform,FM-BRSL01-XP-S-FM-QDSL01-XP-S,140,
pancake,missing_on_platform,FM-BRSL01-XP-S-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-BRSL01-XP-XL-FM-QDSL01-XP-L,75,
pancake,missing_on_platform,FM-BRSL01-XP-XL-FM-QDSL01-XP-M,98,
pancake,missing_on_platform,FM-BRSL01-XP-XL-FM-QDSL01-XP-S,98,
pancake,missing_on_platform,FM-BRSL01-XP-XL-FM-QDSL01-XP-XL,49,
pancake,missing_on_platform,FM-BRSL02-VP-L-FM-QDSL02-VP-L,49,
pancake,missing_on_platform,FM-BRSL02-VP-L-FM-QDSL02-VP-M,49,
pancake,missing_on_platform,FM-BRSL02-VP-L-FM-QDSL02-VP-S,50,
pancake,missing_on_platform,FM-BRSL02-VP-L-FM-QDSL02-VP-XL,45,
pancake,missing_on_platform,FM-BRSL02-VP-M-FM-QDSL02-VP-L,74,
pancake,missing_on_platform,FM-BRSL02-VP-M-FM-QDSL02-VP-M,78,
pancake,missing_on_platform,FM-BRSL02-VP-M-FM-QDSL02-VP-S,79,
pancake,missing_on_platform,FM-BRSL02-VP-M-FM-QDSL02-VP-XL,45,
pancake,missing_on_platform,FM-BRSL02-VP-S-FM-QDSL02-VP-L,74,
pancake,missing_on_platform,FM-BRSL02-VP-S-FM-QDSL02-VP-M,83,
pancake,missing_on_platform,FM-BRSL02-VP-S-FM-QDSL02-VP-S,84,
pancake,missing_on_platform,FM-BRSL02-VP-S-FM-QDSL02-VP-XL,45,
pancake,missing_on_platform,FM-BRSL02-VP-XL-FM-QDSL02-VP-L,0,
pancake,missing_on_platform,FM-BRSL02-VP-XL-FM-QDSL02-VP-M,0,
pancake,missing_on_platform,FM-BRSL02-VP-XL-FM-QDSL02-VP-S,0,
pancake,missing_on_platform,FM-BRSL02-VP-XL-FM-QDSL02-VP-XL,0,
pancake,missing_on_platform,FM-JGNAM01-DE-2XL,1,
pancake,missing_on_platform,FM-QLLK01-P3A-L,0,
pancake,missing_on_platform,FM-QLLK01-P3A-M,180,
pancake,missing_on_platform,FM-QLLK01-P3A-S,0,
pancake,missing_on_platform,FM-QLLK01-P3A-XL,100,
pancake,missing_on_platform,FM-QLLK01-P3B-L,0,
pancake,missing_on_platform,FM-QLLK01-P3B-M,180,
pancake,missing_on_platform,FM-QLLK01-P3B-S,0,
pancake,missing_on_platform,FM-QLLK01-P3B-XL,100,
pancake,missing_on_platform,FM-QLLK01-P3C-L,0,
pancake,missing_on_platform,FM-QLLK01-P3C-M,180,
pancake,missing_on_platform,FM-QLLK01-P3C-S,0,
pancake,missing_on_platform,FM-QLLK01-P3C-XL,100,
pancake,missing_on_platform,FM-QLLK01-P3D-L,0,
pancake,missing_on_platform,FM-QLLK01-P3D-M,180,
pancake,missing_on_platform,FM-QLLK01-P3D-S,0,
pancake,missing_on_platform,FM-QLLK01-P3D-XL,100,
pancake,missing_on_platform,FM-QN2L03-XN-2XL,0,
pancake,missing_on_platform,FM-QN2L03-XN-3XL,0,
pancake,missing_on_platform,FM-QNSL01-VG-VL,0,
pancake,missing_on_platform,FM-QNSL01-VP-VL,0,
shopify,extra_on_platform,FM-AHZD01-XN-L,,11
shopify,extra_on_platform,FM-AHZD01-XN-M,,0
shopify,extra_on_platform,FM-AHZD01-XN-S,,43
shopify,extra_on_platform,FM-AHZD01-XN-XL,,37
shopify,extra_on_platform,FM-APGR01 -BN-L,,149
shopify,extra_on_platform,FM-APGR01 -BN-M,,150
shopify,extra_on_platform,FM-APGR01 -BN-S,,99
shopify,extra_on_platform,FM-APGR01 -BN-XL,,98
shopify,extra_on_platform,FM-APGR01 -DO-L,,148
shopify,extra_on_platform,FM-APGR01 -DO-M,,146
shopify,extra_on_platform,FM-APGR01 -DO-S,,98
shopify,extra_on_platform,FM-APGR01 -DO-XL,,100
shopify,extra_on_platform,FM-ATXL01-DE-2XL,,0
shopify,extra_on_platform,FM-ATXL01-TR-2XL,,0
shopify,extra_on_platform,FM-ATXL01-XN-2XL,,0
shopify,extra_on_platform,FM-ATXL01-XR-2XL,,0
shopify,extra_on_platform,FM-BCTR01-BN-B,,206
shopify,extra_on_platform,FM-QDOL01-DE-2XL,,0
shopify,extra_on_platform,FM-QDOL01-DG-2XL,,0
shopify,extra_on_platform,FM-QDOL01-LG-2XL,,0
shopify,extra_on_platform,FM-QDPK01-DE-2XL,,0
shopify,extra_on_platform,FM-QDPK01-DG-2XL,,0
shopify,extra_on_platform,FM-QDPK01-LG-2XL,,0
shopify,extra_on_platform,FM-QDTT01-DE-2XL,,0
shopify,extra_on_platform,FM-QDTT01-DG-2XL,,0
shopify,extra_on_platform,FM-VTNN02-NB-L,,75
shopify,extra_on_platform,FM-VTNN02-NB-M,,91
shopify,extra_on_platform,FM-VTNN02-NB-S,,73
shopify,extra_on_platform,FM-VTNN02-NB-XL,,82
shopify,extra_on_platform,FM-VTNN02-RB-L,,76
shopify,extra_on_platform,FM-VTNN02-RB-M,,88
shopify,extra_on_platform,FM-VTNN02-RB-S,,28
shopify,extra_on_platform,FM-VTNN02-RB-XL,,32
shopify,inventory_diff,FM-ABPL01-TD-L,78,79
shopify,inventory_diff,FM-ACCV01-LG-2XL,16,17
shopify,inventory_diff,FM-ACCV01-LG-S,21,22
shopify,inventory_diff,FM-ACCV01-SA-XL,93,92
